time,energy_demand,day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Federal Holiday
2021-05-10 12:00:00,6.818083333333333,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 13:00:00,7.2465,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 14:00:00,9.008916666666666,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 15:00:00,5.23125,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 16:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 17:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 18:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 19:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 20:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 21:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 22:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-10 23:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 00:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 01:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 02:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 03:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 04:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 05:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 06:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 07:00:00,3.1835833333333334,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 08:00:00,9.091333333333333,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 09:00:00,6.841166666666666,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 10:00:00,6.82575,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 11:00:00,13.215083333333332,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 12:00:00,13.518583333333334,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 13:00:00,13.531166666666666,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 14:00:00,9.362583333333333,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 15:00:00,7.956499999999999,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 16:00:00,7.96,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 17:00:00,7.274333333333334,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 18:00:00,6.226916666666667,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 19:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 20:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 21:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 22:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-11 23:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-12 00:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 01:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 02:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 03:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 04:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 05:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 06:00:00,1.1227500000000001,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 07:00:00,8.335416666666667,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 08:00:00,6.8109166666666665,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 09:00:00,6.654916666666666,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 10:00:00,6.644583333333333,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 11:00:00,4.786833333333333,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 12:00:00,7.034,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 13:00:00,7.1851666666666665,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 14:00:00,7.5545,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 15:00:00,3.4535,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 16:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 17:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 18:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 19:00:00,1.1107500000000001,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 20:00:00,3.3209166666666667,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 21:00:00,2.2601666666666667,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 22:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-12 23:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-13 00:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 01:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 02:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 03:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 04:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 05:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 06:00:00,2.5265,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 07:00:00,2.52425,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 08:00:00,1.10975,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 09:00:00,8.45975,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 10:00:00,13.432083333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 11:00:00,13.438833333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 12:00:00,12.690666666666667,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 13:00:00,10.06775,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 14:00:00,6.7605,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 15:00:00,6.759166666666666,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 16:00:00,6.773416666666667,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 17:00:00,6.766333333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 18:00:00,0.5638333333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 19:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 20:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 21:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 22:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-13 23:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-14 00:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 01:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 02:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 03:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 04:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 05:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 06:00:00,1.1265,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 07:00:00,7.755,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 08:00:00,7.172,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 09:00:00,6.638166666666667,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 10:00:00,5.54175,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 11:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 12:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 13:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 14:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 15:00:00,3.3288333333333333,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 16:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 17:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 18:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 19:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 20:00:00,2.8404166666666666,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 21:00:00,1.4173333333333333,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 22:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-14 23:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-15 00:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 01:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 02:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 03:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 04:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 05:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 06:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 07:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 08:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 09:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 10:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 11:00:00,1.98925,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 12:00:00,2.4360833333333334,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 13:00:00,0.676,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 14:00:00,0.676,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 15:00:00,0.676,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 16:00:00,0.22533333333333336,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 17:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 18:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 19:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 20:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 21:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 22:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-15 23:00:00,0.0,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2021-05-16 00:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 01:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 02:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 03:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 04:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 05:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 06:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 07:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 08:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 09:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 10:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 11:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 12:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 13:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 14:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 15:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 16:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 17:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 18:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 19:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 20:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 21:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 22:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-16 23:00:00,0.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2021-05-17 00:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 01:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 02:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 03:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 04:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 05:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 06:00:00,1.6860833333333334,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 07:00:00,2.89325,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 08:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 09:00:00,2.6748333333333334,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 10:00:00,13.713083333333332,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 11:00:00,13.691083333333333,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 12:00:00,13.683750000000002,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 13:00:00,13.698833333333333,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 14:00:00,19.472083333333334,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 15:00:00,20.06825,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 16:00:00,13.771,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 17:00:00,13.762583333333334,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 18:00:00,8.533083333333334,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 19:00:00,1.7001666666666668,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 20:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 21:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 22:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-17 23:00:00,0.0,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 00:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 01:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 02:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 03:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 04:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 05:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 06:00:00,1.1215,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 07:00:00,3.33075,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 08:00:00,0.33608333333333335,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 09:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 10:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 11:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 12:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 13:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 14:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 15:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 16:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 17:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 18:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 19:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 20:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 21:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 22:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-18 23:00:00,0.0,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-05-19 00:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 01:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 02:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 03:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 04:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 05:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 06:00:00,1.4016666666666666,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 07:00:00,8.37275,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 08:00:00,13.844666666666667,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 09:00:00,13.664083333333332,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 10:00:00,17.681166666666666,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 11:00:00,20.42925,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 12:00:00,14.691833333333333,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 13:00:00,16.936,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 14:00:00,15.833666666666666,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 15:00:00,7.4725,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 16:00:00,7.4744166666666665,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 17:00:00,7.476416666666666,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 18:00:00,1.8205,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 19:00:00,0.69,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 20:00:00,0.4025,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 21:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 22:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-19 23:00:00,0.0,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2021-05-20 00:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 01:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 02:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 03:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 04:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 05:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 06:00:00,1.3300833333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 07:00:00,2.5370833333333334,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 08:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 09:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 10:00:00,6.81275,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 11:00:00,6.8317499999999995,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 12:00:00,6.83925,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 13:00:00,4.703833333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 14:00:00,4.534,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 15:00:00,1.6625833333333333,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 16:00:00,0.13025,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 17:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 18:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 19:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 20:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 21:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 22:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-20 23:00:00,0.0,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2021-05-21 00:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 01:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 02:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 03:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 04:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 05:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 06:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 07:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 08:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021-05-21 09:00:00,0.0,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
