time,avg_power_demand_W_predictions,energy_demand_kWh_predictions,peak_power_W_predictions
2023-08-16,4181.956415298218,100.12703093036554,16569.347144442116
2023-08-17,4606.109431582319,94.63884688680555,15379.766576229904
2023-08-18,3743.0421903975184,84.93582524033383,15001.928656872404
2023-08-19,888.4914028594659,20.289109228312434,4823.307068169212
2023-08-20,889.581474492486,20.29057426577439,4406.242215805782
2023-08-21,4598.403186906565,104.02670044727148,14662.05686068175
2023-08-22,4150.867040453296,89.05671896321361,13494.352748865593
2023-08-23,4946.5334159904605,117.39185681492386,18373.569470982122
