time,avg_power_demand_W,energy_demand_kWh,peak_power_W,day,month
2022-01-13,19092.277777777777,458.21466666666663,79068.0,Thursday,January
2022-01-14,8232.027777777777,197.56866666666667,27820.0,Friday,January
2022-01-15,5216.25,125.19,27820.0,Saturday,January
2022-01-16,0.0,0.0,0.0,Sunday,January
2022-01-17,647.1666666666666,15.532,15532.0,Monday,January
2022-01-18,21032.01388888889,504.7683333333333,68092.0,Tuesday,January
2022-01-19,0.0,0.0,0.0,Wednesday,January
2022-01-20,467.0833333333333,11.21,13452.0,Thursday,January
2022-01-21,15196.486111111111,364.71566666666666,92380.0,Friday,January
2022-01-22,6241.222222222223,149.78933333333333,27252.0,Saturday,January
2022-01-23,9617.027777777777,230.80866666666668,27716.0,Sunday,January
2022-01-24,8805.263888888889,211.32633333333334,64436.0,Monday,January
2022-01-25,13560.5,325.452,49660.0,Tuesday,January
2022-01-26,13937.555555555555,334.5013333333333,54012.0,Wednesday,January
2022-01-27,9685.958333333334,232.463,55868.0,Thursday,January
2022-01-28,5753.263888888889,138.07833333333335,52536.0,Friday,January
2022-01-29,1508.888888888889,36.21333333333333,15520.0,Saturday,January
2022-01-30,0.0,0.0,0.0,Sunday,January
2022-01-31,6581.569444444444,157.95766666666665,53600.0,Monday,January
2022-02-01,21784.88888888889,522.8373333333333,72760.0,Tuesday,February
2022-02-02,12133.222222222223,291.19733333333335,69572.0,Wednesday,February
2022-02-03,13211.75,317.082,118728.0,Thursday,February
2022-02-04,13819.513888888889,331.66833333333335,54028.0,Friday,February
2022-02-05,13543.458333333334,325.043,40044.0,Saturday,February
2022-02-06,14140.652777777777,339.37566666666663,69904.0,Sunday,February
2022-02-07,8455.527777777777,202.93266666666665,26884.0,Monday,February
2022-02-08,10715.430555555555,257.1703333333333,51140.0,Tuesday,February
2022-02-09,21601.902777777777,518.4456666666666,101612.0,Wednesday,February
2022-02-10,6297.347222222223,151.13633333333334,51944.0,Thursday,February
2022-02-11,13827.888888888889,331.8693333333333,68928.0,Friday,February
2022-02-12,10470.652777777777,251.29566666666668,25684.0,Saturday,February
2022-02-13,2006.25,48.150000000000006,12840.0,Sunday,February
2022-02-14,7365.319444444444,176.76766666666666,38296.0,Monday,February
2022-02-15,6129.486111111111,147.10766666666666,53848.0,Tuesday,February
2022-02-16,16477.402777777777,395.4576666666666,79076.0,Wednesday,February
2022-02-17,18370.375,440.889,64900.0,Thursday,February
2022-02-18,4848.263888888889,116.35833333333332,51772.0,Friday,February
2022-02-19,10201.041666666666,244.82500000000002,27068.0,Saturday,February
2022-02-20,3212.125,77.09100000000001,27144.0,Sunday,February
2022-02-21,14285.277777777777,342.8466666666667,67536.0,Monday,February
2022-02-22,17008.61111111111,408.20666666666665,93860.0,Tuesday,February
2022-02-23,10288.069444444445,246.91366666666667,68416.0,Wednesday,February
2022-02-24,18208.791666666668,437.01099999999997,92844.0,Thursday,February
2022-02-25,17845.847222222223,428.3003333333333,52992.0,Friday,February
2022-02-26,2000.013888888889,48.00033333333334,10868.0,Saturday,February
2022-02-27,0.0,0.0,0.0,Sunday,February
2022-02-28,6870.583333333333,164.894,64340.0,Monday,February
2022-03-01,17997.555555555555,431.9413333333333,77696.0,Tuesday,March
2022-03-02,26425.88888888889,634.2213333333333,105900.0,Wednesday,March
2022-03-03,23740.222222222223,569.7653333333333,66100.0,Thursday,March
2022-03-04,13292.027777777777,319.00866666666667,53036.0,Friday,March
2022-03-05,3002.0694444444443,72.04966666666667,34916.0,Saturday,March
2022-03-06,963.4444444444445,23.122666666666667,10672.0,Sunday,March
2022-03-07,6844.416666666667,164.26600000000002,53600.0,Monday,March
2022-03-08,32464.625,779.151,129640.0,Tuesday,March
2022-03-09,16644.708333333332,399.47299999999996,91456.0,Wednesday,March
2022-03-10,12270.652777777777,294.4956666666667,53924.0,Thursday,March
2022-03-11,5741.041666666667,137.785,40780.0,Friday,March
2022-03-12,2493.847222222222,59.852333333333334,13692.0,Saturday,March
2022-03-13,11709.611111111111,281.03066666666666,53128.0,Sunday,March
2022-03-14,2335.1944444444443,56.04466666666667,25420.0,Monday,March
2022-03-15,23616.708333333332,566.801,92724.0,Tuesday,March
2022-03-16,16953.833333333332,406.892,67060.0,Wednesday,March
2022-03-17,17404.944444444445,417.7186666666667,63328.0,Thursday,March
2022-03-18,12243.819444444445,293.8516666666667,102296.0,Friday,March
2022-03-19,1300.638888888889,31.215333333333334,26756.0,Saturday,March
2022-03-20,0.0,0.0,0.0,Sunday,March
2022-03-21,699.3055555555555,16.783333333333335,13404.0,Monday,March
2022-03-22,16708.36111111111,401.0006666666667,79432.0,Tuesday,March
2022-03-23,5817.722222222223,139.62533333333332,28424.0,Wednesday,March
2022-03-24,6044.486111111111,145.06766666666667,29764.0,Thursday,March
2022-03-25,6343.055555555556,152.23333333333335,77016.0,Friday,March
2022-03-26,1728.2083333333333,41.477,13452.0,Saturday,March
2022-03-27,0.0,0.0,0.0,Sunday,March
2022-03-28,25981.416666666668,623.554,75480.0,Monday,March
2022-03-29,20241.25,485.79,60220.0,Tuesday,March
2022-03-30,18281.597222222223,438.7583333333333,93432.0,Wednesday,March
2022-03-31,7611.847222222223,182.68433333333334,41428.0,Thursday,March
2022-04-01,16047.416666666666,385.138,94848.0,Friday,April
2022-04-02,2307.4444444444443,55.37866666666667,26340.0,Saturday,April
2022-04-03,1088.8055555555557,26.131333333333338,8252.0,Sunday,April
2022-04-04,13986.625,335.67900000000003,52140.0,Monday,April
2022-04-05,9530.861111111111,228.74066666666667,40052.0,Tuesday,April
2022-04-06,18330.902777777777,439.94166666666666,92628.0,Wednesday,April
2022-04-07,9298.5,223.16400000000002,49652.0,Thursday,April
2022-04-08,19835.152777777777,476.0436666666667,101688.0,Friday,April
2022-04-09,5031.944444444444,120.76666666666667,10644.0,Saturday,April
2022-04-10,4165.333333333333,99.96799999999999,26640.0,Sunday,April
2022-04-11,12099.75,290.394,68032.0,Monday,April
2022-04-12,20366.444444444445,488.79466666666667,91772.0,Tuesday,April
2022-04-13,18663.13888888889,447.91533333333336,79020.0,Wednesday,April
2022-04-14,28471.527777777777,683.3166666666667,95464.0,Thursday,April
2022-04-15,830.6527777777778,19.935666666666666,25020.0,Friday,April
2022-04-16,0.0,0.0,0.0,Saturday,April
2022-04-17,0.0,0.0,0.0,Sunday,April
2022-04-18,0.0,0.0,0.0,Monday,April
2022-04-19,0.0,0.0,0.0,Tuesday,April
2022-04-20,0.0,0.0,0.0,Wednesday,April
2022-04-21,0.0,0.0,0.0,Thursday,April
2022-04-22,0.0,0.0,0.0,Friday,April
2022-04-23,0.0,0.0,0.0,Saturday,April
2022-04-24,0.0,0.0,0.0,Sunday,April
2022-04-25,179.05555555555554,4.2973333333333334,25784.0,Monday,April
2022-04-26,25022.125,600.531,103560.0,Tuesday,April
2022-04-27,7700.0,184.79999999999998,73344.0,Wednesday,April
2022-04-28,9582.722222222223,229.98533333333333,40768.0,Thursday,April
2022-04-29,4779.722222222223,114.71333333333334,26640.0,Friday,April
2022-04-30,2280.1666666666665,54.724000000000004,22032.0,Saturday,April
2022-05-01,4233.472222222223,101.60333333333334,40712.0,Sunday,May
2022-05-02,21770.805555555555,522.4993333333333,91600.0,Monday,May
2022-05-03,19865.625,476.775,97340.0,Tuesday,May
2022-05-04,15238.666666666666,365.728,67480.0,Wednesday,May
2022-05-05,14031.597222222223,336.7583333333333,52640.0,Thursday,May
2022-05-06,31560.902777777777,757.4616666666666,129596.0,Friday,May
2022-05-07,0.0,0.0,0.0,Saturday,May
2022-05-08,0.0,0.0,0.0,Sunday,May
2022-05-09,15406.041666666666,369.745,78300.0,Monday,May
2022-05-10,32487.48611111111,779.6996666666666,143248.0,Tuesday,May
2022-05-11,18138.152777777777,435.31566666666663,90752.0,Wednesday,May
2022-05-12,5396.625,129.519,41836.0,Thursday,May
2022-05-13,13514.041666666666,324.337,65880.0,Friday,May
2022-05-14,0.0,0.0,0.0,Saturday,May
2022-05-15,0.0,0.0,0.0,Sunday,May
2022-05-16,12656.319444444445,303.75166666666667,53516.0,Monday,May
2022-05-17,16599.444444444445,398.3866666666667,53212.0,Tuesday,May
2022-05-18,9541.625,228.99900000000002,51124.0,Wednesday,May
2022-05-19,18271.402777777777,438.51366666666667,130436.0,Thursday,May
2022-05-20,13169.263888888889,316.06233333333336,52092.0,Friday,May
2022-05-21,5305.347222222223,127.32833333333333,39956.0,Saturday,May
2022-05-22,0.0,0.0,0.0,Sunday,May
2022-05-23,25392.041666666668,609.409,154024.0,Monday,May
2022-05-24,10841.833333333334,260.204,75904.0,Tuesday,May
2022-05-25,15624.888888888889,374.9973333333333,67360.0,Wednesday,May
2022-05-26,16835.875,404.061,64140.0,Thursday,May
2022-05-27,13371.083333333334,320.906,52152.0,Friday,May
2022-05-28,497.75,11.946000000000002,13032.0,Saturday,May
2022-05-29,905.0,21.720000000000002,13032.0,Sunday,May
2022-05-30,0.0,0.0,0.0,Monday,May
2022-05-31,1550.486111111111,37.211666666666666,13652.0,Tuesday,May
2022-06-01,16510.75,396.25800000000004,77736.0,Wednesday,June
2022-06-02,9883.305555555555,237.19933333333333,57628.0,Thursday,June
2022-06-03,31813.76388888889,763.5303333333334,143888.0,Friday,June
2022-06-04,957.625,22.982999999999997,12956.0,Saturday,June
2022-06-05,644.875,15.477,8844.0,Sunday,June
2022-06-06,21731.23611111111,521.5496666666667,123060.0,Monday,June
2022-06-07,21294.458333333332,511.067,117020.0,Tuesday,June
2022-06-08,12755.972222222223,306.1433333333333,78196.0,Wednesday,June
2022-06-09,20056.472222222223,481.3553333333333,76216.0,Thursday,June
2022-06-10,17668.63888888889,424.0473333333333,76420.0,Friday,June
2022-06-11,2740.902777777778,65.78166666666667,22580.0,Saturday,June
2022-06-12,825.0,19.799999999999997,13200.0,Sunday,June
2022-06-13,3487.5555555555557,83.70133333333332,26432.0,Monday,June
2022-06-14,11212.138888888889,269.09133333333335,51704.0,Tuesday,June
2022-06-15,28842.083333333332,692.21,117048.0,Wednesday,June
2022-06-16,0.0,0.0,0.0,Thursday,June
2022-06-17,25326.402777777777,607.8336666666667,78360.0,Friday,June
2022-06-18,10064.902777777777,241.55766666666668,25388.0,Saturday,June
2022-06-19,0.0,0.0,0.0,Sunday,June
2022-06-20,533.0416666666666,12.793000000000001,13956.0,Monday,June
2022-06-21,32272.11111111111,774.5306666666667,127780.0,Tuesday,June
2022-06-22,8953.666666666666,214.888,39136.0,Wednesday,June
2022-06-23,23036.51388888889,552.8763333333333,117468.0,Thursday,June
2022-06-24,11474.236111111111,275.38166666666666,45108.0,Friday,June
2022-06-25,4814.75,115.554,25192.0,Saturday,June
2022-06-26,0.0,0.0,0.0,Sunday,June
2022-06-27,18093.61111111111,434.2466666666666,76448.0,Monday,June
2022-06-28,15691.152777777777,376.5876666666667,64080.0,Tuesday,June
2022-06-29,14978.486111111111,359.4836666666667,53080.0,Wednesday,June
2022-06-30,17763.041666666668,426.313,78252.0,Thursday,June
2022-07-01,22896.625,549.519,78652.0,Friday,July
2022-07-02,809.8611111111111,19.436666666666667,13720.0,Saturday,July
2022-07-03,0.0,0.0,0.0,Sunday,July
2022-07-04,0.0,0.0,0.0,Monday,July
2022-07-05,20896.930555555555,501.52633333333335,78256.0,Tuesday,July
2022-07-06,22744.944444444445,545.8786666666666,92768.0,Wednesday,July
2022-07-07,10430.680555555555,250.33633333333336,50348.0,Thursday,July
2022-07-08,1944.388888888889,46.665333333333336,78784.0,Friday,July
2022-07-09,7476.472222222223,179.43533333333332,27256.0,Saturday,July
2022-07-10,286.3333333333333,6.872,13744.0,Sunday,July
2022-07-11,7433.680555555556,178.40833333333333,32112.0,Monday,July
2022-07-12,25574.73611111111,613.7936666666667,92244.0,Tuesday,July
2022-07-13,8263.138888888889,198.3153333333333,32156.0,Wednesday,July
2022-07-14,22752.01388888889,546.0483333333333,83920.0,Thursday,July
2022-07-15,11161.888888888889,267.88533333333334,56784.0,Friday,July
2022-07-16,6910.875,165.86100000000002,24572.0,Saturday,July
2022-07-17,11261.819444444445,270.28366666666665,50636.0,Sunday,July
2022-07-18,20438.041666666668,490.513,92932.0,Monday,July
2022-07-19,16038.777777777777,384.93066666666664,61236.0,Tuesday,July
2022-07-20,16003.111111111111,384.07466666666664,49628.0,Wednesday,July
2022-07-21,17281.527777777777,414.75666666666666,77188.0,Thursday,July
2022-07-22,5892.583333333333,141.422,52172.0,Friday,July
2022-07-23,6715.319444444444,161.16766666666666,38900.0,Saturday,July
2022-07-24,0.0,0.0,0.0,Sunday,July
2022-07-25,28011.194444444445,672.2686666666667,91408.0,Monday,July
2022-07-26,7430.944444444444,178.34266666666667,31448.0,Tuesday,July
2022-07-27,27779.527777777777,666.7086666666667,97960.0,Wednesday,July
2022-07-28,16970.625,407.295,61928.0,Thursday,July
2022-07-29,25494.625,611.871,79216.0,Friday,July
2022-07-30,360.3333333333333,8.648,12972.0,Saturday,July
2022-07-31,0.0,0.0,0.0,Sunday,July
2022-08-01,20158.472222222223,483.80333333333334,79012.0,Monday,August
2022-08-02,26311.26388888889,631.4703333333333,152248.0,Tuesday,August
2022-08-03,12366.194444444445,296.7886666666667,45728.0,Wednesday,August
2022-08-04,19944.86111111111,478.6766666666667,79184.0,Thursday,August
2022-08-05,15503.638888888889,372.08733333333333,51132.0,Friday,August
2022-08-06,450.55555555555554,10.813333333333334,12976.0,Saturday,August
2022-08-07,0.0,0.0,0.0,Sunday,August
2022-08-08,23427.625,562.263,101676.0,Monday,August
2022-08-09,12437.347222222223,298.4963333333333,51208.0,Tuesday,August
2022-08-10,16620.777777777777,398.89866666666666,104064.0,Wednesday,August
2022-08-11,10643.180555555555,255.43633333333332,52288.0,Thursday,August
2022-08-12,17061.63888888889,409.47933333333333,53364.0,Friday,August
2022-08-13,12416.402777777777,297.9936666666666,27248.0,Saturday,August
2022-08-14,4591.736111111111,110.20166666666667,25212.0,Sunday,August
2022-08-15,2026.5555555555557,48.63733333333334,15396.0,Monday,August
2022-08-16,17490.833333333332,419.78,60680.0,Tuesday,August
2022-08-17,12622.847222222223,302.9483333333333,51636.0,Wednesday,August
2022-08-18,24369.125,584.859,125964.0,Thursday,August
2022-08-19,6631.541666666667,159.157,37856.0,Friday,August
2022-08-20,998.125,23.955000000000002,13028.0,Saturday,August
2022-08-21,14717.5,353.21999999999997,52040.0,Sunday,August
2022-08-22,16467.458333333332,395.219,91676.0,Monday,August
2022-08-23,18882.48611111111,453.17966666666666,53284.0,Tuesday,August
2022-08-24,24509.347222222223,588.2243333333333,88860.0,Wednesday,August
2022-08-25,16345.305555555555,392.2873333333333,79828.0,Thursday,August
2022-08-26,19987.208333333332,479.693,78676.0,Friday,August
2022-08-27,4770.555555555556,114.49333333333333,25176.0,Saturday,August
2022-08-28,2497.0833333333335,59.93,24764.0,Sunday,August
2022-08-29,13474.333333333334,323.384,66344.0,Monday,August
2022-08-30,25762.916666666668,618.31,108244.0,Tuesday,August
2022-08-31,13632.75,327.186,115088.0,Wednesday,August
2022-09-01,19140.847222222223,459.38033333333334,65148.0,Thursday,September
2022-09-02,6203.277777777777,148.87866666666667,54780.0,Friday,September
2022-09-03,870.625,20.895,13308.0,Saturday,September
2022-09-04,4987.013888888889,119.68833333333335,28308.0,Sunday,September
2022-09-05,3068.0833333333335,73.634,26776.0,Monday,September
2022-09-06,34942.333333333336,838.6160000000001,104044.0,Tuesday,September
2022-09-07,17241.88888888889,413.8053333333333,142808.0,Wednesday,September
2022-09-08,5866.847222222223,140.80433333333332,40164.0,Thursday,September
2022-09-09,12708.486111111111,305.0036666666667,32120.0,Friday,September
2022-09-10,1479.3194444444443,35.50366666666667,9908.0,Saturday,September
2022-09-11,172.01388888888889,4.128333333333333,9908.0,Sunday,September
2022-09-12,21600.26388888889,518.4063333333334,124316.0,Monday,September
2022-09-13,23356.98611111111,560.5676666666667,91084.0,Tuesday,September
2022-09-14,29190.652777777777,700.5756666666667,93128.0,Wednesday,September
2022-09-15,4949.375,118.78500000000001,27672.0,Thursday,September
2022-09-16,9563.236111111111,229.51766666666668,27120.0,Friday,September
2022-09-17,2155.8055555555557,51.739333333333335,2888.0,Saturday,September
2022-09-18,10536.680555555555,252.88033333333334,28732.0,Sunday,September
2022-09-19,8939.777777777777,214.55466666666666,69800.0,Monday,September
2022-09-20,13234.208333333334,317.621,41084.0,Tuesday,September
2022-09-21,10081.527777777777,241.95666666666668,50652.0,Wednesday,September
2022-09-22,11678.833333333334,280.29200000000003,26084.0,Thursday,September
2022-09-23,436.0,10.464,436.0,Friday,September
2022-09-24,4844.805555555556,116.27533333333334,39384.0,Saturday,September
2022-09-25,2589.375,62.144999999999996,27400.0,Sunday,September
2022-09-26,13409.361111111111,321.82466666666664,65812.0,Monday,September
2022-09-27,4876.305555555556,117.03133333333332,40388.0,Tuesday,September
2022-09-28,17367.194444444445,416.81266666666664,83556.0,Wednesday,September
2022-09-29,21098.625,506.36699999999996,76984.0,Thursday,September
2022-09-30,2228.1111111111113,53.474666666666664,39544.0,Friday,September
2022-10-01,436.0,10.464,436.0,Saturday,October
2022-10-02,436.0,10.464,436.0,Sunday,October
2022-10-03,9607.541666666666,230.58100000000002,79488.0,Monday,October
2022-10-04,10228.111111111111,245.47466666666668,68664.0,Tuesday,October
2022-10-05,11505.236111111111,276.1256666666667,31504.0,Wednesday,October
2022-10-06,14769.916666666666,354.478,56996.0,Thursday,October
2022-10-07,12905.111111111111,309.72266666666667,51820.0,Friday,October
2022-10-08,744.2222222222222,17.861333333333334,13396.0,Saturday,October
2022-10-09,632.9166666666666,15.19,13020.0,Sunday,October
2022-10-10,6780.486111111111,162.73166666666665,68712.0,Monday,October
2022-10-11,25475.777777777777,611.4186666666667,84884.0,Tuesday,October
2022-10-12,16379.0,393.096,46976.0,Wednesday,October
2022-10-13,38582.63888888889,925.9833333333332,98904.0,Thursday,October
2022-10-14,10493.736111111111,251.84966666666665,50388.0,Friday,October
2022-10-15,6737.111111111111,161.6906666666667,27328.0,Saturday,October
2022-10-16,1271.2222222222222,30.50933333333333,15316.0,Sunday,October
2022-10-17,13106.75,314.562,53156.0,Monday,October
2022-10-18,16568.319444444445,397.63966666666664,66660.0,Tuesday,October
2022-10-19,29822.555555555555,715.7413333333334,91244.0,Wednesday,October
2022-10-20,27219.75,653.274,79232.0,Thursday,October
2022-10-21,15758.416666666666,378.202,52544.0,Friday,October
2022-10-22,1415.4166666666667,33.970000000000006,13512.0,Saturday,October
2022-10-23,464.0,11.136000000000001,464.0,Sunday,October
2022-10-24,22157.958333333332,531.7909999999999,104860.0,Monday,October
2022-10-25,23041.930555555555,553.0063333333334,99308.0,Tuesday,October
2022-10-26,28079.98611111111,673.9196666666667,118304.0,Wednesday,October
2022-10-27,11608.638888888889,278.6073333333334,54308.0,Thursday,October
2022-10-28,10420.416666666666,250.09,27680.0,Friday,October
2022-10-29,872.0,20.928,872.0,Saturday,October
2022-10-30,872.0,20.928,872.0,Sunday,October
2022-10-31,12459.25,299.022,71532.0,Monday,October
2022-11-01,21894.944444444445,525.4786666666666,80012.0,Tuesday,November
2022-11-02,21487.083333333332,515.69,88484.0,Wednesday,November
2022-11-03,14172.791666666666,340.147,35192.0,Thursday,November
2022-11-04,11811.611111111111,283.47866666666664,37212.0,Friday,November
2022-11-05,5935.777777777777,142.45866666666666,26500.0,Saturday,November
2022-11-06,7614.847222222223,182.75633333333332,26468.0,Sunday,November
2022-11-07,31289.23611111111,750.9416666666667,106036.0,Monday,November
2022-11-08,28629.88888888889,687.1173333333334,80384.0,Tuesday,November
2022-11-09,20952.069444444445,502.8496666666667,67260.0,Wednesday,November
2022-11-10,22852.61111111111,548.4626666666667,78296.0,Thursday,November
2022-11-11,832.0,19.968,832.0,Friday,November
2022-11-12,2117.8333333333335,50.827999999999996,13488.0,Saturday,November
2022-11-13,605.8333333333334,14.540000000000001,13516.0,Sunday,November
2022-11-14,18959.88888888889,455.0373333333334,78680.0,Monday,November
2022-11-15,11624.555555555555,278.9893333333333,52912.0,Tuesday,November
2022-11-16,5746.777777777777,137.92266666666666,26328.0,Wednesday,November
2022-11-17,10318.527777777777,247.64466666666667,53728.0,Thursday,November
2022-11-18,18016.61111111111,432.39866666666666,104340.0,Friday,November
2022-11-19,424.0,10.176,424.0,Saturday,November
2022-11-20,6207.861111111111,148.98866666666666,53112.0,Sunday,November
2022-11-21,12503.25,300.078,26568.0,Monday,November
2022-11-22,4376.319444444444,105.03166666666667,13940.0,Tuesday,November
2022-11-23,7173.0,172.152,25504.0,Wednesday,November
2022-11-24,0.0,0.0,0.0,Thursday,November
2022-11-25,0.0,0.0,0.0,Friday,November
2022-11-26,0.0,0.0,0.0,Saturday,November
2022-11-27,8244.541666666666,197.86899999999997,52644.0,Sunday,November
2022-11-28,20900.541666666668,501.613,78852.0,Monday,November
2022-11-29,16451.652777777777,394.8396666666667,79368.0,Tuesday,November
2022-11-30,24180.944444444445,580.3426666666667,71344.0,Wednesday,November
2022-12-01,30123.833333333332,722.972,97800.0,Thursday,December
2022-12-02,5039.166666666667,120.94000000000001,5240.0,Friday,December
2022-12-03,1302.1805555555557,31.252333333333333,13792.0,Saturday,December
2022-12-04,14663.0,351.912,77460.0,Sunday,December
2022-12-05,26217.73611111111,629.2256666666667,101192.0,Monday,December
2022-12-06,19621.833333333332,470.92400000000004,61276.0,Tuesday,December
2022-12-07,24086.0,578.064,88484.0,Wednesday,December
2022-12-08,21153.902777777777,507.6936666666667,87892.0,Thursday,December
2022-12-09,16662.069444444445,399.88966666666664,61776.0,Friday,December
2022-12-10,1362.7777777777778,32.70666666666666,27572.0,Saturday,December
2022-12-11,420.0,10.079999999999998,420.0,Sunday,December
2022-12-12,28179.625,676.3109999999999,105288.0,Monday,December
2022-12-13,36674.625,880.191,131960.0,Tuesday,December
2022-12-14,17372.666666666668,416.94399999999996,93820.0,Wednesday,December
2022-12-15,18357.055555555555,440.56933333333336,80188.0,Thursday,December
2022-12-16,13079.652777777777,313.9116666666667,79028.0,Friday,December
2022-12-17,512.3194444444445,12.295666666666667,13540.0,Saturday,December
2022-12-18,5960.402777777777,143.04966666666667,52920.0,Sunday,December
2022-12-19,5138.847222222223,123.33233333333332,25772.0,Monday,December
2022-12-20,8777.25,210.654,58540.0,Tuesday,December
2022-12-21,1376.236111111111,33.02966666666667,3876.0,Wednesday,December
2022-12-22,3308.847222222222,79.41233333333334,27660.0,Thursday,December
2022-12-23,1257.3333333333333,30.176000000000002,13904.0,Friday,December
2022-12-24,884.625,21.230999999999998,13924.0,Saturday,December
2022-12-25,464.0,11.136000000000001,464.0,Sunday,December
2022-12-26,464.0,11.136000000000001,464.0,Monday,December
2022-12-27,464.0,11.136000000000001,464.0,Tuesday,December
2022-12-28,464.0,11.136000000000001,464.0,Wednesday,December
2022-12-29,2023.25,48.558,25412.0,Thursday,December
2022-12-30,464.0,11.136000000000001,464.0,Friday,December
2022-12-31,1076.5833333333333,25.838,13544.0,Saturday,December
2023-01-01,0.0,0.0,0.0,Sunday,January
2023-01-02,8649.638888888889,207.59133333333332,53388.0,Monday,January
2023-01-03,12276.138888888889,294.62733333333335,56096.0,Tuesday,January
2023-01-04,23039.11111111111,552.9386666666667,59936.0,Wednesday,January
2023-01-05,6933.972222222223,166.41533333333334,29388.0,Thursday,January
2023-01-06,23678.069444444445,568.2736666666667,96652.0,Friday,January
2023-01-07,1592.3333333333333,38.215999999999994,13488.0,Saturday,January
2023-01-08,3618.8888888888887,86.85333333333334,26056.0,Sunday,January
2023-01-09,14133.777777777777,339.21066666666667,44168.0,Monday,January
2023-01-10,10042.569444444445,241.02166666666668,45540.0,Tuesday,January
2023-01-11,28807.444444444445,691.3786666666667,89212.0,Wednesday,January
2023-01-12,40338.59722222222,968.1263333333334,136780.0,Thursday,January
2023-01-13,26531.569444444445,636.7576666666666,79520.0,Friday,January
2023-01-14,3472.5694444444443,83.34166666666667,13112.0,Saturday,January
2023-01-15,4481.361111111111,107.55266666666667,52504.0,Sunday,January
2023-01-16,15694.430555555555,376.6663333333333,53220.0,Monday,January
2023-01-17,26638.583333333332,639.326,98324.0,Tuesday,January
2023-01-18,22696.708333333332,544.721,73896.0,Wednesday,January
2023-01-19,53198.09375,1276.75425,195968.0,Thursday,January
2023-01-20,1640.7835051546392,26.526000000000003,2196.0,Friday,January
